index,Order ID,Date,Status,Fulfilment,Sales Channel,ship-service-level,Category,Size,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B,fulfilled-by,New,PendingS
87854,407-6279583-2212361,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,353,CHANGANACHERRY,KERALA,686536,IN,FALSE,,,
87855,407-8346624-1562730,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,432,S. A . S Nagar,PUNJAB,160062,IN,FALSE,,,
87856,171-5168295-5496357,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Wallet,Free,Shipped,1,INR,372,TIRUNELVELI,TAMIL NADU,627002,IN,FALSE,,,
87857,403-6348583-1273904,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,859,BHOPAL,MADHYA PRADESH,462001,IN,FALSE,,,
87858,403-6348583-1273904,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Blazzer,M,Shipped,1,INR,743,BHOPAL,MADHYA PRADESH,462001,IN,FALSE,,,
87859,406-9878710-0225917,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,376,MYSORE,KARNATAKA,570019,IN,FALSE,,,
87860,402-2823802-3365907,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,736,THANE,MAHARASHTRA,401105,IN,FALSE,,,
87861,402-2823802-3365907,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,1593,THANE,MAHARASHTRA,401105,IN,FALSE,,,
87862,404-2167191-0183505,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,597,RANGIA PART,ASSAM,781382,IN,FALSE,,,
87863,403-1539142-0531538,05-02-2022,Cancelled,Merchant,Amazon.in,Standard,T-shirt,S,On the Way,0,INR,894.29,ANUGUL,ODISHA,759122,IN,FALSE,Easy Ship,,
87864,406-5969553-6904321,05-02-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,S,Shipped,1,INR,1186,MOUNT ABU,RAJASTHAN,307501,IN,FALSE,Easy Ship,,
87865,404-3294933-5210708,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,743,THRISSUR,KERALA,680618,IN,FALSE,,,
87866,171-2593953-3285931,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,759,CHENNAI,TAMIL NADU,600042,IN,FALSE,,,
87867,403-9253557-1063549,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,399,JHANSI,UTTAR PRADESH,284002,IN,FALSE,,,
87868,404-5201352-2389905,05-02-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,M,Shipped,1,INR,743,DAVANAGERE,KARNATAKA,577004,IN,FALSE,Easy Ship,,
87869,404-9468151-3061969,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,685,tiruvannamalai,TAMIL NADU,606601,IN,FALSE,,,
87870,404-2340461-0393141,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,362,Cuddalore,TAMIL NADU,607105,IN,FALSE,,,
87871,404-7232136-3454734,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,788,Rajarhat NEW TOWN Action Area 3,WEST BENGAL,700135,IN,FALSE,,,
87872,407-1851386-4561100,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,824,AMBUR,TAMIL NADU,635802,IN,FALSE,,,
87873,405-5598704-9553157,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,666,Malappuram,KERALA,679571,IN,FALSE,,,
87874,402-9075872-5910751,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,495,BENGALURU,KARNATAKA,560016,IN,FALSE,,,
87875,405-1801632-4804368,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,547,SECUNDERABAD,TELANGANA,500017,IN,FALSE,,,
87876,403-6489147-8037958,05-02-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XS,Shipped,1,INR,743,VIJAYAWADA,ANDHRA PRADESH,520004,IN,FALSE,Easy Ship,,
87877,403-6489147-8037958,05-02-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XS,Shipped,1,INR,743,VIJAYAWADA,ANDHRA PRADESH,520004,IN,FALSE,Easy Ship,,
87878,407-5049361-2462767,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,6XL,Shipped,1,INR,692,Rewari,HARYANA,123401,IN,FALSE,,,
87879,403-1267977-7316353,05-02-2022,Cancelled,Amazon,Amazon.in,Expedited,Shirt,3XL,Cancelled,0,,,HOWRAH,WEST BENGAL,711101,IN,FALSE,,,
87880,405-1748368-7077146,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,442,THANE,MAHARASHTRA,400607,IN,FALSE,,,
87881,407-8913335-0021935,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,1111,RAJKOT,Gujarat,360001,IN,FALSE,,,
87882,403-0080927-7436338,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,801,GHAZIABAD,UTTAR PRADESH,201017,IN,FALSE,,,
87883,403-0080927-7436338,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Blazzer,XXL,Shipped,1,INR,377,GHAZIABAD,UTTAR PRADESH,201017,IN,FALSE,,,
87884,171-9446317-4592366,05-02-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,743,BENGALURU,KARNATAKA,560020,IN,FALSE,Easy Ship,,
87885,408-0178656-9343564,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,399,PUNE,MAHARASHTRA,411036,IN,FALSE,,,
87886,404-5229836-5769940,05-02-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,666,THANE-(W),MAHARASHTRA,400602,IN,FALSE,Easy Ship,,
87887,408-6059383-6830751,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Trousers,L,Shipped,1,INR,518,VAPI,Gujarat,396191,IN,FALSE,,,
87888,403-6887759-2900318,05-02-2022,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XL,Unshipped,1,INR,399,THIRUVANANTHAPURAM,KERALA,695005,IN,FALSE,,,
87889,402-2132781-7441943,05-02-2022,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XL,Cancelled,0,,,BENGALURU,KARNATAKA,560016,IN,FALSE,,,
87890,404-4183054-0241925,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,824,Panvel,MAHARASHTRA,410206,IN,FALSE,,,
87891,171-2951155-4336358,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,599,NEW DELHI,DELHI,110092,IN,FALSE,,,
87892,402-6694629-9434736,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,685,SAWANTWADI,MAHARASHTRA,416511,IN,FALSE,,,
87893,407-7823618-5171519,05-02-2022,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XL,Cancelled,0,,,HYDERABAD,TELANGANA,500020,IN,FALSE,,,
87894,408-6184474-1723540,05-02-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Perfume,Free,Shipped,1,INR,899,MYSURU,KARNATAKA,570016,IN,FALSE,Easy Ship,,
87895,171-1524903-0620368,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,626,THANE,MAHARASHTRA,400607,IN,FALSE,,,
87896,402-4664369-0935543,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,1065,KANNADIPARAMBA,KERALA,670604,IN,FALSE,,,
87897,171-9278185-3578709,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,458,MUMBAI,MAHARASHTRA,400069,IN,FALSE,,,
87898,171-1396233-4992342,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,899,NEW DELHI,DELHI,110085,IN,FALSE,,,
87899,407-7320919-3687563,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,353,KOVALAM,KERALA,695527,IN,FALSE,,,
87900,408-1746134-9202703,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,459,ELURU,ANDHRA PRADESH,534001,IN,FALSE,,,
87901,407-8961014-5101931,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,563,SIPCOT PERUNDURAI,TAMIL NADU,638051,IN,FALSE,,,
87902,404-2603497-3545151,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,641,SALEM,TAMIL NADU,636003,IN,FALSE,,,
87903,404-2603497-3545151,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,464,SALEM,TAMIL NADU,636003,IN,FALSE,,,
87904,405-4236756-1960328,05-02-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,771,BENGALURU,KARNATAKA,560067,IN,FALSE,Easy Ship,,
87905,171-6003352-6769931,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,399,PUNE,MAHARASHTRA,411015,IN,FALSE,,,
87906,406-7279401-2401128,05-02-2022,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XL,Unshipped,1,INR,518,BENGALURU,KARNATAKA,560064,IN,FALSE,,,
87907,406-7279401-2401128,05-02-2022,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XL,Unshipped,1,INR,357,BENGALURU,KARNATAKA,560064,IN,FALSE,,,
87908,406-7279401-2401128,05-02-2022,Cancelled,Amazon,Amazon.in,Expedited,Shirt,XL,Unshipped,1,INR,487,BENGALURU,KARNATAKA,560064,IN,FALSE,,,
87909,406-6425755-5793947,05-02-2022,Cancelled,Merchant,Amazon.in,Standard,Shirt,XL,On the Way,0,INR,420.95,BENGALURU,KARNATAKA,560064,IN,FALSE,Easy Ship,,
87910,405-0738869-1888303,05-02-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,XXL,Shipped,1,INR,859,CHENNAI,TAMIL NADU,600028,IN,FALSE,Easy Ship,,
87911,405-4310290-0282742,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,626,BENGALURU,KARNATAKA,560060,IN,FALSE,,,
87912,408-5375763-6268357,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,318,PUNE,MAHARASHTRA,411005,IN,FALSE,,,
87913,403-1224203-6289960,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,399,NEW DELHI,DELHI,110029,IN,FALSE,,,
87914,405-3415403-7394703,05-02-2022,Cancelled,Amazon,Amazon.in,Expedited,Shirt,L,Cancelled,0,,,MIHIJAM,JHARKHAND,815354,IN,FALSE,,,
87915,406-2893616-3262731,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,759,CHENNAI,TAMIL NADU,600037,IN,FALSE,,,
87916,406-3662418-3162737,05-02-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XL,Shipped,1,INR,771,SATNA,MADHYA PRADESH,485001,IN,FALSE,Easy Ship,,
87917,408-7135192-8828308,05-02-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,791,PALGHAR,MAHARASHTRA,401303,IN,FALSE,Easy Ship,,
87918,403-1036658-0560336,05-02-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,724,PUNE,MAHARASHTRA,411021,IN,FALSE,Easy Ship,,
87919,406-7276620-1521919,05-02-2022,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,S,Cancelled,0,,,KOTA,RAJASTHAN,324005,IN,FALSE,,,
87920,408-3910072-1213162,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,801,SURAT,Gujarat,395007,IN,FALSE,,,
87921,171-3099413-9347552,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,471,BIDHAN NAGAR,WEST BENGAL,700064,IN,FALSE,,,
87922,402-4858744-4871565,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Blazzer,S,Shipped,1,INR,690,Arsikere,KARNATAKA,573112,IN,FALSE,,,
87923,407-2173045-5201945,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,399,SIDDIPET,TELANGANA,502103,IN,FALSE,,,
87924,171-9568153-1557112,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,471,Kodakara,KERALA,680684,IN,FALSE,,,
87925,404-1540169-5714719,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,1115,LUCKNOW,UTTAR PRADESH,226010,IN,FALSE,,,
87926,407-7175357-6983563,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,835,Siruseri,TAMIL NADU,603103,IN,FALSE,,,
87927,407-3093379-9609924,05-02-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,XXL,Shipped,1,INR,486,KACHCHH,Gujarat,370421,IN,FALSE,Easy Ship,,
87928,402-0580010-2353921,05-02-2022,Cancelled,Amazon,Amazon.in,Expedited,Shirt,L,Unshipped,1,INR,458,LUCKNOW,UTTAR PRADESH,226012,IN,FALSE,,,
87929,408-2690466-0848363,05-02-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Socks,S,Shipped,1,INR,377,NIZAMABAD,TELANGANA,503001,IN,FALSE,Easy Ship,,
87930,404-7900263-8254742,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,S,Shipped,1,INR,969,HYDERABAD,TELANGANA,500084,IN,FALSE,,,
87931,402-9709191-6893105,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,432,Jaipur,RAJASTHAN,302021,IN,FALSE,,,
87932,403-6675163-5545905,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,1033,JAMMU,JAMMU & KASHMIR,180010,IN,FALSE,,,
87933,408-3376636-0588330,05-02-2022,Cancelled,Merchant,Amazon.in,Standard,Blazzer,XS,On the Way,0,INR,818.1,CHENNAI,TAMIL NADU,600013,IN,FALSE,Easy Ship,,
87934,405-8663234-4137131,05-02-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,S,Shipped,1,INR,724,VENGANOOR,KERALA,695523,IN,FALSE,Easy Ship,,
87935,406-7068335-8910738,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,357,NOIDA,UTTAR PRADESH,201301,IN,FALSE,,,
87936,405-7797652-6349113,05-02-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Blazzer,L,Shipped,1,INR,832,KOLKATA,WEST BENGAL,700008,IN,FALSE,Easy Ship,,
87937,171-2311321-7973123,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,1093,INDIAN TEHEPHONE INDUSTRY MANKAPUR,UTTAR PRADESH,271302,IN,FALSE,,,
87938,408-9558005-1663540,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,316,Bengaluru,KARNATAKA,560049,IN,FALSE,,,
87939,408-5335210-1237100,05-02-2022,Shipped,Amazon,Amazon.in,Standard,T-shirt,XL,Shipped,1,INR,0,"Poyenge, Panvel, New Mumbai",MAHARASHTRA,410221,IN,FALSE,,,
87940,171-7584776-4665103,05-02-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,M,Shipped,1,INR,625,HIRIYUR,KARNATAKA,577598,IN,FALSE,Easy Ship,,
87941,407-6945880-6765911,05-02-2022,Cancelled,Amazon,Amazon.in,Expedited,Shirt,M,Cancelled,0,,,SIDDIPET,TELANGANA,502103,IN,FALSE,,,
87942,402-3412218-3733953,05-02-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Shirt,L,Shipped,1,INR,568,KOLKATA,WEST BENGAL,700076,IN,FALSE,Easy Ship,,
87943,406-5063467-2902746,05-02-2022,Cancelled,Amazon,Amazon.in,Expedited,Shirt,3XL,Cancelled,0,,,BENGALURU,KARNATAKA,560064,IN,FALSE,,,
87944,407-2990770-9325149,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,399,KOLKATA,WEST BENGAL,700107,IN,FALSE,,,
87945,405-6150072-9732307,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XS,Shipped,1,INR,599,RAMANAGARA,KARNATAKA,562159,IN,FALSE,,,
87946,406-9416713-7079551,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,399,CHENNAI,TAMIL NADU,600096,IN,FALSE,,,
87947,405-8893586-3818755,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,458,VARANASI,UTTAR PRADESH,221010,IN,FALSE,,,
87948,408-4648081-0925166,05-02-2022,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XXL,Unshipped,1,INR,1115,NAGAON,ASSAM,782138,IN,FALSE,,,
87949,402-5890344-3011502,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,487,GURUGRAM,HARYANA,122011,IN,FALSE,,,
87950,403-0290439-8091542,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,487,PUNE,MAHARASHTRA,411048,IN,FALSE,,,
87951,408-2284505-1349967,05-02-2022,Cancelled,Merchant,Amazon.in,Standard,T-shirt,S,On the Way,0,INR,1047.32,TUNI,ANDHRA PRADESH,533401,IN,FALSE,Easy Ship,,
87952,402-9103489-7612352,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,342,VIJAYAWADA,ANDHRA PRADESH,520012,IN,FALSE,,,
87953,406-2285209-8017920,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,759,SIDDIPET,TELANGANA,502103,IN,FALSE,,,
87954,404-1251410-2507512,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,399,NEW DELHI,DELHI,110031,IN,FALSE,,,
87955,402-6519499-7478763,05-02-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,597,KANCHIPURAM,TAMIL NADU,600100,IN,FALSE,Easy Ship,,
87956,408-6348379-6490740,05-02-2022,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,T-shirt,L,Shipped,1,INR,0,Kolkata,WEST BENGAL,700051,IN,FALSE,Easy Ship,,
87957,404-2025170-7591527,05-02-2022,Cancelled,Amazon,Amazon.in,Expedited,Shirt,3XL,Unshipped,1,INR,399,Rohtak,HARYANA,124001,IN,FALSE,,,
87958,405-2081372-4686739,05-02-2022,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XL,Cancelled,0,,,Guwahati,ASSAM,781019,IN,FALSE,,,
87959,408-0144288-4228301,05-02-2022,Shipped,Amazon,Amazon.in,Standard,T-shirt,XXL,Shipped,1,INR,0,SATARA,MAHARASHTRA,415002,IN,FALSE,,,
87960,406-8531640-8997910,05-02-2022,Cancelled,Amazon,Amazon.in,Expedited,Shirt,M,Unshipped,1,INR,534,AHMEDABAD,Gujarat,380051,IN,FALSE,,,
87961,408-7048619-9860328,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,487,LUCKNOW,UTTAR PRADESH,226016,IN,FALSE,,,
87962,408-7048619-9860328,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,399,LUCKNOW,UTTAR PRADESH,226016,IN,FALSE,,,
87963,408-7048619-9860328,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,399,LUCKNOW,UTTAR PRADESH,226016,IN,FALSE,,,
87964,405-0838252-3627532,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,399,Nanded,MAHARASHTRA,431807,IN,FALSE,,,
87965,406-6756958-8212345,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Blazzer,L,Shipped,1,INR,807,BENGALURU,KARNATAKA,560068,IN,FALSE,,,
87966,403-1360326-9281957,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,597,DOBASPET INDUSTRIAL AREA,KARNATAKA,562111,IN,FALSE,,,
87967,408-6803765-7004335,05-02-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,Trousers,S,Shipped,1,INR,513,BENGALURU,KARNATAKA,560078,IN,FALSE,Easy Ship,,
87968,171-3720661-7457141,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,484,DEWAS,MADHYA PRADESH,455001,IN,FALSE,,,
87969,404-7806307-8561157,05-02-2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,T-shirt,M,Shipped,1,INR,788,Mulanthuruthy,KERALA,682314,IN,FALSE,Easy Ship,,
87970,407-9159685-0895536,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Trousers,S,Shipped,1,INR,329,CHENNAI,TAMIL NADU,600043,IN,FALSE,,,
87971,407-9159685-0895536,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Trousers,M,Shipped,1,INR,399,CHENNAI,TAMIL NADU,600043,IN,FALSE,,,
87972,407-0334685-4527511,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Trousers,S,Shipped,1,INR,329,CHENNAI,TAMIL NADU,600043,IN,FALSE,,,
87973,407-0334685-4527511,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Trousers,S,Shipped,1,INR,360,CHENNAI,TAMIL NADU,600043,IN,FALSE,,,
87974,407-0334685-4527511,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Trousers,S,Shipped,1,INR,329,CHENNAI,TAMIL NADU,600043,IN,FALSE,,,
87975,406-9569275-3736336,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,S,Shipped,1,INR,399,MUMBAI,MAHARASHTRA,400067,IN,FALSE,,,
87976,402-2076112-9563543,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,761,SOLAN,HIMACHAL PRADESH,173212,IN,FALSE,,,
87977,404-2427343-1101944,05-02-2022,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,XS,Cancelled,0,,,GUNTUR,ANDHRA PRADESH,522002,IN,FALSE,,,
87978,407-8493665-2524318,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,M,Shipped,1,INR,499,HYDERABAD,TELANGANA,500072,IN,FALSE,,,
87979,405-8960129-1413907,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,3XL,Shipped,1,INR,376,VIZIANAGARAM,ANDHRA PRADESH,535003,IN,FALSE,,,
87980,402-3532780-1672343,05-02-2022,Cancelled,Amazon,Amazon.in,Expedited,Shirt,L,Unshipped,1,INR,342,VIJAYAWADA,ANDHRA PRADESH,520012,IN,FALSE,,,
87981,405-0478207-9372352,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,376,"TA-idar,village- kadiyadara",Gujarat,383440,IN,FALSE,,,
87982,408-0256574-1429179,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,626,Chennai,TAMIL NADU,600087,IN,FALSE,,,
87983,171-7760658-5177923,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,3XL,Shipped,1,INR,965,KUNJATHUR,KERALA,671323,IN,FALSE,,,
87984,403-6315066-8275538,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Trousers,XXL,Shipped,1,INR,297,NEW DELHI,DELHI,110075,IN,FALSE,,,
87985,407-0868524-2744315,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XL,Shipped,1,INR,499,BENGALURU,KARNATAKA,560005,IN,FALSE,,,
87986,408-2903301-1430767,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Trousers,XL,Shipped,1,INR,487,BENGALURU,KARNATAKA,560085,IN,FALSE,,,
87987,402-3500051-5369900,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,1163,Aligarh,UTTAR PRADESH,202001,IN,FALSE,,,
87988,403-1650373-8655510,05-02-2022,Cancelled,Merchant,Amazon.in,Standard,Shirt,S,On the Way,0,INR,582.86,HYDERABAD,TELANGANA,500010,IN,FALSE,Easy Ship,,
87989,403-1650373-8655510,05-02-2022,Cancelled,Merchant,Amazon.in,Standard,Shirt,S,On the Way,0,INR,463.81,HYDERABAD,TELANGANA,500010,IN,FALSE,Easy Ship,,
87990,403-1650373-8655510,05-02-2022,Cancelled,Merchant,Amazon.in,Standard,T-shirt,S,On the Way,0,INR,852.38,HYDERABAD,TELANGANA,500010,IN,FALSE,Easy Ship,,
87991,407-0107836-9064365,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,L,Shipped,1,INR,399,KALABURGI,KARNATAKA,585101,IN,FALSE,,,
87992,405-8266439-1556317,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,XL,Shipped,1,INR,487,BANGALORE,KARNATAKA,560097,IN,FALSE,,,
87993,171-5087227-2617942,05-02-2022,Cancelled,Amazon,Amazon.in,Expedited,T-shirt,3XL,Unshipped,1,INR,965,KUNJATHUR,KERALA,671323,IN,FALSE,,,
87994,407-5418239-9541100,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,XXL,Shipped,1,INR,597,PATHANAMTHITTA,KERALA,686510,IN,FALSE,,,
87995,407-8947641-9948315,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,Shirt,XXL,Shipped,1,INR,499,SECUNDERABAD,TELANGANA,500017,IN,FALSE,,,
87996,402-5921755-2217115,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,L,Shipped,1,INR,1066,BENGALURU,KARNATAKA,560066,IN,FALSE,,,
87997,405-3784441-7060336,05-02-2022,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,Shirt,3XL,Shipped,1,INR,568,DEHRADUN,UTTARAKHAND,248002,IN,FALSE,Easy Ship,,
87998,403-8353549-6111551,05-02-2022,Shipped,Amazon,Amazon.in,Expedited,T-shirt,M,Shipped,1,INR,759,NAGPUR,MAHARASHTRA,440016,IN,FALSE,,,
